date,PPLT
2025-12-23,207.715
2025-12-22,191.77
2025-12-19,179.66
2025-12-18,175.34
2025-12-17,172.33
2025-12-16,167.77
2025-12-15,162.94
2025-12-12,159.03
2025-12-11,154.65
2025-12-10,150.62
2025-12-09,154.59
2025-12-08,149.94
2025-12-05,149.69
2025-12-04,150.2
2025-12-03,151.63
2025-12-02,149.7
2025-12-01,151.39
2025-11-28,152.59
2025-11-26,144.94
2025-11-25,141.35
2025-11-24,140.69
2025-11-21,137.93
2025-11-20,137.33
2025-11-19,140.54
2025-11-18,139.87
2025-11-17,139.52
2025-11-14,140.45
2025-11-13,143.6
2025-11-12,147.47
2025-11-11,144.6
2025-11-10,144.19
2025-11-07,140.66
2025-11-06,139.56
2025-11-05,141.95
2025-11-04,139.71
2025-11-03,142.23
2025-10-31,143.54
2025-10-30,146.86
2025-10-29,145.24
2025-10-28,144.68
2025-10-27,144.28
2025-10-24,146.26
2025-10-23,148.1
2025-10-22,148.28
2025-10-21,140.36
2025-10-20,149.84
2025-10-17,146.21
2025-10-16,155.64
2025-10-15,151.25
2025-10-14,149.45
2025-10-13,148.31
2025-10-10,145.79
2025-10-09,147.67
2025-10-08,152.2
2025-10-07,147.79
2025-10-06,148.17
2025-10-03,146.39
2025-10-02,142.84
2025-10-01,142.07
2025-09-30,142.88
2025-09-29,145.77
2025-09-26,143.83
2025-09-25,139.89
2025-09-24,134.43
2025-09-23,134.75
2025-09-22,129.77
2025-09-19,128.46
2025-09-18,126.15
2025-09-17,123.85
2025-09-16,126.86
2025-09-15,128.15
2025-09-12,127.53
2025-09-11,126.29
2025-09-10,126.57
2025-09-09,125.0
2025-09-08,126.16
2025-09-05,125.78
2025-09-04,125.33
2025-09-03,129.63
2025-09-02,128.08
2025-08-29,125.22
2025-08-28,124.05
2025-08-27,122.98
2025-08-26,123.22
2025-08-25,122.25
2025-08-22,123.98
2025-08-21,123.7
2025-08-20,122.2
2025-08-19,119.46
2025-08-18,121.48
2025-08-15,122.34
2025-08-14,123.78
2025-08-13,122.16
2025-08-12,121.98
2025-08-11,120.98
2025-08-08,121.13
2025-08-07,121.89
2025-08-06,121.9
2025-08-05,119.93
2025-08-04,121.07
2025-08-01,120.05
2025-07-31,117.81
2025-07-30,118.76
2025-07-29,127.4
2025-07-28,125.78
2025-07-25,127.62
2025-07-24,128.28
2025-07-23,128.81
2025-07-22,131.08
2025-07-21,131.04
2025-07-18,129.89
2025-07-17,132.94
2025-07-16,129.0
2025-07-15,124.23
2025-07-14,124.28
2025-07-11,128.2
2025-07-10,124.08
2025-07-09,122.86
2025-07-08,124.74
2025-07-07,125.16
2025-07-03,125.14
2025-07-02,130.16
2025-07-01,123.52
2025-06-30,122.87
2025-06-27,122.01
2025-06-26,128.86
2025-06-25,124.05
2025-06-24,119.87
2025-06-23,117.7
2025-06-20,115.37
2025-06-18,120.54
2025-06-17,115.4
2025-06-16,113.75
2025-06-13,112.01
2025-06-12,117.86
2025-06-11,114.71
2025-06-10,111.21
2025-06-09,111.1
2025-06-06,107.0
2025-06-05,104.38
2025-06-04,100.51
2025-06-03,98.45
2025-06-02,97.51
2025-05-30,96.75
2025-05-29,98.76
2025-05-28,98.92
2025-05-27,99.05
2025-05-23,100.15
2025-05-22,98.6
2025-05-21,98.86
2025-05-20,96.46
2025-05-19,91.55
2025-05-16,90.31
2025-05-15,90.64
2025-05-14,89.56
2025-05-13,90.6
2025-05-12,89.59
2025-05-09,91.17
2025-05-08,89.63
2025-05-07,89.33
2025-05-06,90.31
2025-05-05,87.97
2025-05-02,88.21
2025-05-01,88.28
2025-04-30,88.49
2025-04-29,89.57
2025-04-28,90.56
2025-04-25,88.97
2025-04-24,89.02
2025-04-23,88.44
2025-04-22,87.61
2025-04-21,88.35
2025-04-17,88.48
2025-04-16,88.6
2025-04-15,87.96
2025-04-14,87.1
2025-04-11,86.4
2025-04-10,85.26
2025-04-09,85.07
2025-04-08,83.89
2025-04-07,83.41
2025-04-04,83.9
2025-04-03,86.54
2025-04-02,88.78
2025-04-01,90.08
2025-03-31,91.37
2025-03-28,89.96
2025-03-27,90.2
2025-03-26,89.34
2025-03-25,89.47
2025-03-24,88.88
2025-03-21,89.93
2025-03-20,90.09
2025-03-19,91.27
2025-03-18,91.65
2025-03-17,91.78
2025-03-14,90.92
2025-03-13,91.0
2025-03-12,90.64
2025-03-11,89.93
2025-03-10,87.55
2025-03-07,88.1
2025-03-06,88.47
2025-03-05,88.47
2025-03-04,87.75
2025-03-03,87.18
2025-02-28,86.39
2025-02-27,86.78
2025-02-26,88.45
2025-02-25,88.43
2025-02-24,88.2
2025-02-21,88.69
2025-02-20,89.62
2025-02-19,89.4
2025-02-18,90.02
2025-02-14,89.61
2025-02-13,91.5
2025-02-12,90.85
2025-02-11,90.21
2025-02-10,90.53
2025-02-07,88.97
2025-02-06,90.73
2025-02-05,89.84
2025-02-04,88.5
2025-02-03,88.31
2025-01-31,89.79
2025-01-30,88.76
2025-01-29,87.04
2025-01-28,86.19
2025-01-27,86.75
2025-01-24,86.88
2025-01-23,86.83
2025-01-22,86.79
2025-01-21,86.5
2025-01-17,86.12
2025-01-16,85.54
2025-01-15,86.03
2025-01-14,86.1
2025-01-13,87.07
2025-01-10,87.78
2025-01-08,87.62
2025-01-07,87.15
2025-01-06,85.55
2025-01-03,85.7
2025-01-02,84.59
2024-12-31,83.05
2024-12-30,82.66
2024-12-27,84.22
2024-12-26,85.85
2024-12-24,86.32
2024-12-23,85.83
2024-12-20,84.92
2024-12-19,84.63
2024-12-18,84.27
2024-12-17,85.91
2024-12-16,85.69
2024-12-13,84.3
2024-12-12,85.35
2024-12-11,85.91
2024-12-10,86.2
2024-12-09,85.91
2024-12-06,85.04
2024-12-05,85.84
2024-12-04,86.21
2024-12-03,87.24
2024-12-02,86.72
2024-11-29,87.06
2024-11-27,85.14
2024-11-26,84.95
2024-11-25,86.01
2024-11-22,88.24
2024-11-21,88.33
2024-11-20,87.84
2024-11-19,89.16
2024-11-18,88.64
2024-11-15,86.08
2024-11-14,86.04
2024-11-13,85.71
2024-11-12,86.78
2024-11-11,88.23
2024-11-08,88.75
2024-11-07,91.27
2024-11-06,90.74
2024-11-05,91.48
2024-11-04,90.06
2024-11-01,90.61
2024-10-31,90.96
2024-10-30,92.75
2024-10-29,95.98
2024-10-28,94.79
2024-10-25,93.51
2024-10-24,94.25
2024-10-23,93.53
2024-10-22,94.51
2024-10-21,92.27
2024-10-18,92.98
2024-10-17,91.16
2024-10-16,91.28
2024-10-15,90.47
2024-10-14,91.35
2024-10-11,90.25
2024-10-10,89.07
2024-10-09,87.32
2024-10-08,87.93
2024-10-07,89.41
2024-10-04,90.96
2024-10-03,91.11
2024-10-02,92.39
2024-10-01,91.1
2024-09-30,89.8
2024-09-27,91.84
2024-09-26,92.74
2024-09-25,90.7
2024-09-24,90.81
2024-09-23,87.98
2024-09-20,89.58
2024-09-19,90.49
2024-09-18,88.72
2024-09-17,90.0
2024-09-16,90.42
2024-09-13,91.56
2024-09-12,89.84
2024-09-11,87.59
2024-09-10,86.3
2024-09-09,86.45
2024-09-06,84.58
2024-09-05,85.0
2024-09-04,83.27
2024-09-03,83.08
2024-08-30,85.01
2024-08-29,86.21
2024-08-28,85.85
2024-08-27,88.18
2024-08-26,88.25
2024-08-23,88.34
2024-08-22,86.8
2024-08-21,88.75
2024-08-20,87.22
2024-08-19,88.01
2024-08-16,87.68
2024-08-15,87.56
2024-08-14,84.91
2024-08-13,86.16
2024-08-12,86.49
2024-08-09,84.65
2024-08-08,85.62
2024-08-07,84.03
2024-08-06,84.03
2024-08-05,83.68
2024-08-02,87.68
2024-08-01,88.39
2024-07-31,89.52
2024-07-30,87.98
2024-07-29,87.3
2024-07-26,86.01
2024-07-25,85.92
2024-07-24,87.21
2024-07-23,87.04
2024-07-22,87.35
2024-07-19,88.61
2024-07-18,88.96
2024-07-17,91.41
2024-07-16,91.91
2024-07-15,91.46
2024-07-12,91.79
2024-07-11,92.39
2024-07-10,91.53
2024-07-09,90.48
2024-07-08,91.98
2024-07-05,94.22
2024-07-03,91.66
2024-07-02,91.6
2024-07-01,89.83
2024-06-28,91.47
2024-06-27,90.73
2024-06-26,93.0
2024-06-25,90.37
2024-06-24,91.41
2024-06-21,91.08
2024-06-20,90.27
2024-06-18,89.55
2024-06-17,89.26
2024-06-14,88.04
2024-06-13,87.36
2024-06-12,88.21
2024-06-11,87.79
2024-06-10,89.21
2024-06-07,88.8
2024-06-06,92.5
2024-06-05,91.61
2024-06-04,91.09
2024-06-03,93.5
2024-05-31,95.3
2024-05-30,94.13
2024-05-29,95.42
2024-05-28,97.28
2024-05-24,94.56
2024-05-23,93.54
2024-05-22,95.4
2024-05-21,96.94
2024-05-20,96.69
2024-05-17,99.8
2024-05-16,97.61
2024-05-15,97.87
2024-05-14,95.27
2024-05-13,91.97
2024-05-10,91.59
2024-05-09,90.49
2024-05-08,89.65
2024-05-07,90.0
2024-05-06,87.75
2024-05-03,87.61
2024-05-02,87.52
2024-05-01,87.18
2024-04-30,86.1
2024-04-29,87.21
2024-04-26,84.28
2024-04-25,84.2
2024-04-24,83.27
2024-04-23,83.68
2024-04-22,84.8
2024-04-19,85.89
2024-04-18,86.58
2024-04-17,86.75
2024-04-16,88.29
2024-04-15,89.37
2024-04-12,89.89
2024-04-11,90.19
2024-04-10,88.8
2024-04-09,89.94
2024-04-08,88.82
2024-04-05,85.43
2024-04-04,85.56
2024-04-03,86.31
2024-04-02,84.98
2024-04-01,82.88
2024-03-28,83.55
2024-03-27,82.64
2024-03-26,83.1
2024-03-25,83.11
2024-03-22,82.36
2024-03-21,83.49
2024-03-20,83.59
2024-03-19,82.49
2024-03-18,84.31
2024-03-15,86.36
2024-03-14,85.46
2024-03-13,86.42
2024-03-12,84.96
2024-03-11,86.26
2024-03-08,83.75
2024-03-07,84.53
2024-03-06,83.34
2024-03-05,81.17
2024-03-04,82.67
2024-03-01,81.51
2024-02-29,80.94
2024-02-28,81.01
2024-02-27,81.87
2024-02-26,81.06
2024-02-23,82.8
2024-02-22,82.87
2024-02-21,81.51
2024-02-20,83.25
2024-02-16,83.3
2024-02-15,82.7
2024-02-14,81.94
2024-02-13,80.45
2024-02-12,82.01
2024-02-09,80.78
2024-02-08,81.84
2024-02-07,81.22
2024-02-06,83.3
2024-02-05,82.98
2024-02-02,82.23
2024-02-01,84.28
2024-01-31,84.39
2024-01-30,85.08
2024-01-29,85.8
2024-01-26,84.24
2024-01-25,82.22
2024-01-24,83.08
2024-01-23,83.19
2024-01-22,82.42
2024-01-19,82.91
2024-01-18,83.57
2024-01-17,81.67
2024-01-16,82.76
2024-01-12,83.49
2024-01-11,84.57
2024-01-10,84.9
2024-01-09,85.91
2024-01-08,87.26
2024-01-05,88.75
2024-01-04,88.13
2024-01-03,89.63
2024-01-02,90.42
2023-12-29,91.16
2023-12-28,92.48
2023-12-27,91.8
2023-12-26,90.65
2023-12-22,89.74
2023-12-21,89.07
2023-12-20,88.43
2023-12-19,87.88
2023-12-18,87.14
2023-12-15,86.98
2023-12-14,88.42
2023-12-13,86.43
2023-12-12,85.86
2023-12-11,84.11
2023-12-08,84.52
2023-12-07,83.68
2023-12-06,82.12
2023-12-05,83.1
2023-12-04,84.86
2023-12-01,86.23
2023-11-30,85.75
2023-11-29,85.75
2023-11-28,86.9
2023-11-27,84.86
2023-11-24,85.7
2023-11-22,85.25
2023-11-21,86.2
2023-11-20,85.01
2023-11-17,83.03
2023-11-16,82.66
2023-11-15,82.93
2023-11-14,82.1
2023-11-13,79.93
2023-11-10,78.01
2023-11-09,79.5
2023-11-08,80.2
2023-11-07,82.42
2023-11-06,83.6
2023-11-03,85.9
2023-11-02,85.15
2023-11-01,85.1
2023-10-31,86.04
2023-10-30,86.11
2023-10-27,83.26
2023-10-26,83.54
2023-10-25,83.56
2023-10-24,82.07
2023-10-23,82.81
2023-10-20,82.67
2023-10-19,82.21
2023-10-18,81.75
2023-10-17,82.85
2023-10-16,82.38
2023-10-13,81.36
2023-10-12,80.12
2023-10-11,81.92
2023-10-10,81.48
2023-10-09,82.02
2023-10-06,81.13
2023-10-05,79.63
2023-10-04,80.25
2023-10-03,80.515
2023-10-02,81.2
2023-09-29,83.62
2023-09-28,83.76
2023-09-27,82.11
2023-09-26,83.46
2023-09-25,84.17
2023-09-22,85.58
2023-09-21,84.88
2023-09-20,85.79
2023-09-19,86.96
2023-09-18,86.14
2023-09-15,85.64
2023-09-14,83.83
2023-09-13,83.32
2023-09-12,84.05
2023-09-11,83.23
2023-09-08,82.62
2023-09-07,83.77
2023-09-06,84.37
2023-09-05,85.68
2023-09-01,88.68
2023-08-31,89.55
2023-08-30,90.18
2023-08-29,90.38
2023-08-28,89.34
2023-08-25,87.21
2023-08-24,86.4
2023-08-23,85.82
2023-08-22,84.99
2023-08-21,84.17
2023-08-18,84.18
2023-08-17,82.62
2023-08-16,81.81
2023-08-15,82.36
2023-08-14,83.54
2023-08-11,84.45
2023-08-10,84.13
2023-08-09,82.45
2023-08-08,83.51
2023-08-07,85.28
2023-08-04,85.16
2023-08-03,84.45
2023-08-02,85.3
2023-08-01,86.06
2023-07-31,87.889999
2023-07-28,86.5
2023-07-27,86.43
2023-07-26,89.3
2023-07-25,89.55
2023-07-24,88.5
2023-07-21,88.919998
2023-07-20,88.389999
2023-07-19,90.019997
2023-07-18,90.849998
2023-07-17,90.449997
2023-07-14,89.769997
2023-07-13,89.949997
2023-07-12,87.91
2023-07-11,85.779999
2023-07-10,86.01
2023-07-07,84.4
2023-07-06,83.849998
2023-07-05,84.98
2023-07-03,84.279999
2023-06-30,83.65
2023-06-29,82.94
2023-06-28,84.459999
2023-06-27,85.519997
2023-06-26,85.639999
2023-06-23,84.889999
2023-06-22,85.33
2023-06-21,87.489998
2023-06-20,88.9
2023-06-16,90.849998
2023-06-15,91.26
2023-06-14,90.15
2023-06-13,90.589996
2023-06-12,91.62
2023-06-09,93.339996
2023-06-08,93.5
2023-06-07,94.3
2023-06-06,95.5
2023-06-05,95.05
2023-06-02,92.669998
2023-06-01,93.0
2023-05-31,92.209999
2023-05-30,94.3
2023-05-26,94.449997
2023-05-25,94.69
2023-05-24,95.11
2023-05-23,97.5
2023-05-22,98.910004
2023-05-19,98.709999
2023-05-18,97.709999
2023-05-17,99.61
2023-05-16,98.419998
2023-05-15,98.65
2023-05-12,97.849998
2023-05-11,101.099998
2023-05-10,103.18
2023-05-09,102.11
2023-05-08,99.099998
2023-05-05,97.94
2023-05-04,97.019997
2023-05-03,97.04
2023-05-02,98.529999
2023-05-01,97.61
2023-04-28,99.41
2023-04-27,100.0
2023-04-26,100.68
2023-04-25,100.94
2023-04-24,100.889999
2023-04-21,103.91
2023-04-20,100.989998
2023-04-19,100.989998
2023-04-18,100.11
2023-04-17,96.989998
2023-04-14,96.519997
2023-04-13,97.059998
2023-04-12,94.105
2023-04-11,92.639999
2023-04-10,92.69
2023-04-06,93.37
2023-04-05,92.695
2023-04-04,94.75
2023-04-03,91.779999
2023-03-31,91.94
2023-03-30,91.199997
2023-03-29,89.589996
2023-03-28,89.36
2023-03-27,90.339996
2023-03-24,90.51
2023-03-23,91.4
2023-03-22,91.29
2023-03-21,89.949997
2023-03-20,91.379997
2023-03-17,90.089996
2023-03-16,90.279999
2023-03-15,88.66
2023-03-14,91.12
2023-03-13,92.69
2023-03-10,88.8
2023-03-09,87.589996
2023-03-08,86.769997
2023-03-07,86.16
2023-03-06,90.19
2023-03-03,90.339996
2023-03-02,89.089996
2023-03-01,88.629997
2023-02-28,88.169998
2023-02-27,86.98
2023-02-24,84.339996
2023-02-23,87.83
2023-02-22,87.839996
2023-02-21,87.44
2023-02-17,85.12
2023-02-16,85.379997
2023-02-15,84.97
2023-02-14,86.349998
2023-02-13,88.29
2023-02-10,87.62
2023-02-09,88.309998
2023-02-08,89.739998
2023-02-07,90.15
2023-02-06,89.919998
2023-02-03,90.449997
2023-02-02,94.65
2023-02-01,93.26
2023-01-31,93.699997
2023-01-30,93.41
2023-01-27,93.849998
2023-01-26,94.47
2023-01-25,96.389999
2023-01-24,97.879997
2023-01-23,96.949997
2023-01-20,96.32
2023-01-19,96.0
2023-01-18,96.209999
2023-01-17,96.559998
2023-01-13,99.01
2023-01-12,98.83
2023-01-11,98.9
2023-01-10,100.05
2023-01-09,100.05
2023-01-06,101.089996
2023-01-05,98.26
2023-01-04,100.05
2023-01-03,100.559998
2022-12-30,99.279999
2022-12-29,98.099998
2022-12-28,93.559998
2022-12-27,95.05
2022-12-23,94.83
2022-12-22,90.739998
2022-12-21,92.75
2022-12-20,93.48
2022-12-19,90.76
2022-12-16,92.129997
2022-12-15,93.51
2022-12-14,95.279999
2022-12-13,96.05
2022-12-12,92.98
2022-12-09,94.82
2022-12-08,92.94
2022-12-07,93.18
2022-12-06,91.87
2022-12-05,92.559998
2022-12-02,94.339996
2022-12-01,96.559998
2022-11-30,95.83
2022-11-29,92.949997
2022-11-28,91.669998
2022-11-25,91.089996
2022-11-23,92.769997
2022-11-22,92.33
2022-11-21,91.44
2022-11-18,90.949997
2022-11-17,91.059998
2022-11-16,93.15
2022-11-15,94.07
2022-11-14,94.47
2022-11-11,95.489998
2022-11-10,96.279999
2022-11-09,91.37
2022-11-08,92.62
2022-11-07,91.129997
2022-11-04,89.279999
2022-11-03,85.4
2022-11-02,86.55
2022-11-01,87.529999
2022-10-31,85.9
2022-10-28,87.709999
2022-10-27,89.059998
2022-10-26,88.309998
2022-10-25,85.339996
2022-10-24,85.82
